tweet_id,author,text,date,url,text_cleaned,sentiment,catégorie,priority,urgent,besoin_reponse,estimation_resolution,réclamations
2907,Delamar7Laurent,10 jours maintenant que ma ligne freebox fonctionne plus l assistance me répond dans 72h maximum votre ligne sera réparée j ai obtenu un rendez-vous avec un technicien pour vendredi matin aucun technicien c es présenté et je reste en panne et sans réponse de free c nul,2024-12-11 21:12:24+00:00,https://twitter.com/Delamar7Laurent/status/1866954209960116573,10 jours maintenant que ma ligne freebox fonctionne plus l assistance me repond dans 72h maximum votre ligne sera reparee j ai obtenu un rendez-vous avec un technicien pour vendredi matin aucun technicien c es presente et je reste en panne et sans reponse de free c nul,negatif,fibre,haute,True,True,2,non
3151,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nnsi votre incident est toujours d'actualité, retrouvez-moi dès à présent sur messenger :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-24 14:11:14+00:00,https://twitter.com/Freebox/status/1904174168930685189,"bonjour,nnla messagerie privee x n'est plus disponible.nnsi votre incident est toujours d'actualite, retrouvez-moi des a present sur messenger :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",positif,autre,basse,False,False,72,non
2297,_Christophe_S,hello ça va d'éditer les factures de box le 5 à 19h et dire payable le 4 sérieusement les remise à 0 se font le 1er à minuit et à chaque mois il faut 3 à 4 jours pour éditer une facture c'est lassant...,2024-11-05 21:11:22+00:00,https://twitter.com/_Christophe_S/status/1853907987359748102,hello ca va d'editer les factures de box le 5 a 19h et dire payable le 4 serieusement les remise a 0 se font le 1er a minuit et a chaque mois il faut 3 a 4 jours pour editer une facture c'est lassant...,neutre,fibre,basse,False,False,72,non
696,MarieCatin,tel a pour un problème de télécommande et tomber sur un conseiller qui te méprise et te dire que tu lui fait perdre du temps mais qu il est payé… que répondre nfree freebox shame,2024-08-19 13:58:15+00:00,https://twitter.com/MarieCatin/status/1825532737102426582,tel a pour un probleme de telecommande et tomber sur un conseiller qui te meprise et te dire que tu lui fait perdre du temps mais qu il est paye... que repondre nfree freebox shame,neutre,fibre,basse,False,False,72,non
1673,t_5502m,je l’ai déjà fait et je n’ai pas de réponses. je souhaiterais qu’un appel avec le service résiliation soit programmé au plus vite avant de bloquer le prélèvement,2024-10-03 10:29:28+00:00,https://twitter.com/t_5502m/status/1841787646235811881,je l'ai deja fait et je n'ai pas de reponses. je souhaiterais qu'un appel avec le service resiliation soit programme au plus vite avant de bloquer le prelevement,neutre,mobile,basse,False,False,72,non
2197,Freebox,"bonjour red24226165,nnje comprends votre interrogation, sachez que si votre compte est concerné, vous avez reçu ou recevrez rapidement un email de free, sur votre adresse email de contact. nvous y trouverez toutes les informations à connaitre.",2024-10-26 09:22:28+00:00,https://twitter.com/Freebox/status/1850105708752027949,"bonjour red24226165,nnje comprends votre interrogation, sachez que si votre compte est concerne, vous avez recu ou recevrez rapidement un email de free, sur votre adresse email de contact. nvous y trouverez toutes les informations a connaitre.",positif,service,basse,False,False,72,non
2803,Path80s,bonjour j'ai été prélevé d'une somme alors que je ne suis même plus chez vous. puis-je avoir qqn de compétent pour régler ça au plus vite? merci bien,2024-12-05 13:42:13+00:00,https://twitter.com/Path80s/status/1864666589611561358,bonjour j'ai ete preleve d'une somme alors que je ne suis meme plus chez vous. puis-je avoir qqn de competent pour regler ca au plus vite? merci bien,positif,autre,basse,False,False,72,non
3352,QuicK_i_m,comment ça je me réveille et je vois que à annuler mon rdv installation fibre du 19 mai pour me proposer un rdv le 9 juin alors que la fibre devais être installer le 1er avril . on fait quoi ? parceque me l'installe le 12 mai si je soucrit now !,2025-05-05 16:25:56+00:00,https://twitter.com/QuicK_i_m/status/1919428356178620758,comment ca je me reveille et je vois que a annuler mon rdv installation fibre du 19 mai pour me proposer un rdv le 9 juin alors que la fibre devais etre installer le 1er avril . on fait quoi ? parceque me l'installe le 12 mai si je soucrit now !,negatif,fibre,basse,False,True,72,non
2515,JVTatsuyaGaming,'a une panne free à fontaine dans le 71 ?,2024-11-20 00:27:06+00:00,https://twitter.com/JVTatsuyaGaming/status/1859030673774047254,'a une panne free a fontaine dans le 71 ?,negatif,technique,basse,False,True,72,non
3658,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nretrouvez-moi dès à présent sur messenger si votre anomalie sur la télévision est toujours présenten▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-06-05 10:54:29+00:00,https://twitter.com/Freebox/status/1930578969335562477,"bonjour,nnla messagerie privee x n'est plus disponible.nretrouvez-moi des a present sur messenger si votre anomalie sur la television est toujours presenten play_button sommes egalement disponibles via d'autres canaux :n play_button - free",positif,autre,basse,False,False,72,non
1972,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés pirolyxnnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-10-17 13:21:42+00:00,https://twitter.com/Freebox/status/1846904420740509876,"la messagerie privee x n'est plus disponible, et nous en sommes desoles pirolyxnnretrouvez-nous des a present sur messenger &gt; nou via",neutre,autre,basse,False,False,72,non
32,EllaVerite,"bonsoir , je suis chez et voici ma bande passante freebox ⤵️nvous allez pouvoir vous moquer d'eux dans votre prochain spot publicitaire",2023-10-04 19:58:05+00:00,https://twitter.com/EllaVerite/status/1709659172361404776,"bonsoir , je suis chez et voici ma bande passante freebox right_arrow_curving_down nvous allez pouvoir vous moquer d'eux dans votre prochain spot publicitaire",positif,fibre,basse,False,False,72,non
2011,TheLadyCat9,bonjour nma télé comme de ma freebox révolution est cassé j’en voudrais une nouvelle comment cela ce passe si je veux me la faire livrer à domicile ?nmerci,2024-10-20 05:32:55+00:00,https://twitter.com/TheLadyCat9/status/1847873612939678097,bonjour nma tele comme de ma freebox revolution est casse j'en voudrais une nouvelle comment cela ce passe si je veux me la faire livrer a domicile ?nmerci,positif,fibre,basse,False,False,72,non
821,nico_poir,"bonjour et ,nnje viens de me rendre compte que siri ne fonctionne plus avec oqee by free. est-ce normal ? ma grand-mère ne peut utiliser que cette option en raison de ses problèmes de vision.nnmerci pour votre aide.",2024-08-24 13:40:44+00:00,https://twitter.com/nico_poir/status/1827340266702786911,"bonjour et ,nnje viens de me rendre compte que siri ne fonctionne plus avec oqee by free. est-ce normal ? ma grand-mere ne peut utiliser que cette option en raison de ses problemes de vision.nnmerci pour votre aide.",positif,tv,basse,False,False,72,non
16,Free_1337,"un incident sur nos fibres engendre des perturbations de service sur une partie des départements du lot (46) et de l'aveyron (12).ndes investigations sont en cours, merci de votre patience.",2021-12-15 14:02:31+00:00,https://twitter.com/Free_1337/status/1471118475452104707,"un incident sur nos fibres engendre des perturbations de service sur une partie des departements du lot (46) et de l'aveyron (12).ndes investigations sont en cours, merci de votre patience.",positif,fibre,basse,False,False,72,non
172,LovFrenchFries,"freebox, impossible de vous joindre par téléphone au 3244 pourtant c’est ce numéro que vous communiquez. depuis ce matin des gros problèmes de réseaux, impossible de regarder la tv la ça commence à me chauffer en plus on ne peux pas vous joindre …",2024-07-19 18:36:37+00:00,https://twitter.com/LovFrenchFries/status/1814368765855052207,"freebox, impossible de vous joindre par telephone au 3244 pourtant c'est ce numero que vous communiquez. depuis ce matin des gros problemes de reseaux, impossible de regarder la tv la ca commence a me chauffer en plus on ne peux pas vous joindre ...",negatif,fibre,moyenne,False,True,48,non
1092,LechapardeurS,dans 20mn c'est 18h00 et je pourrai paniquer.,2024-09-06 15:42:08+00:00,https://twitter.com/LechapardeurS/status/1832081857963250049,dans 20mn c'est 18h00 et je pourrai paniquer.,neutre,autre,basse,False,False,72,non
2430,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés chareyron12nnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-11-14 08:49:58+00:00,https://twitter.com/Freebox/status/1856982897682780282,"la messagerie privee x n'est plus disponible, et nous en sommes desoles chareyron12nnretrouvez-nous des a present sur messenger &gt; nou via",neutre,autre,basse,False,False,72,non
1672,jajadddhn,plus internet depuis bientôt 24h en haute savoie ?? qu’est ce qu’il se passe ?,2024-10-03 09:51:11+00:00,https://twitter.com/jajadddhn/status/1841778014067028382,plus internet depuis bientot 24h en haute savoie ?? qu'est ce qu'il se passe ?,positif,internet,basse,False,False,72,non
3241,Galaktikflag,salut les tech je suis en panne depuis 72h 3244 contacter et je n ai aucuns retours :/ bloquer sur etape 2…nje suis en ttnsecteur 77nord nvous avez des news ?,2025-04-05 15:21:14+00:00,https://twitter.com/Galaktikflag/status/1908540438044193243,salut les tech je suis en panne depuis 72h 3244 contacter et je n ai aucuns retours :/ bloquer sur etape 2...nje suis en ttnsecteur 77nord nvous avez des news ?,negatif,technique,haute,True,True,2,non
2523,AlexandreNamz,coucou cela fais deux jours que je n’ai plus internet il serait possible de voir le problème avec vous ?,2024-11-20 16:09:49+00:00,https://twitter.com/AlexandreNamz/status/1859267914731593745,coucou cela fais deux jours que je n'ai plus internet il serait possible de voir le probleme avec vous ?,neutre,internet,basse,False,False,72,non
444,Jakadi15,"bonjour , que faut-il faire pour avoir une personne de chez au téléphone ?",2024-08-03 15:59:00+00:00,https://twitter.com/Jakadi15/status/1819764919086059557,"bonjour , que faut-il faire pour avoir une personne de chez au telephone ?",positif,autre,basse,False,False,72,non
2207,AlertesInfos,"selon vous, quel est le pire opérateur en france et pourquoi ?",2024-10-30 10:45:21+00:00,https://twitter.com/AlertesInfos/status/1851576118119108876,"selon vous, quel est le pire operateur en france et pourquoi ?",neutre,autre,basse,False,False,72,non
769,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés.nnvous n'avez pas encore envoyé de dm ? retrouvez nous dès à présent sur messenger &gt; ou via",2024-08-22 07:26:20+00:00,https://twitter.com/Freebox/status/1826521269392617750,"la messagerie privee x n'est plus disponible, et nous en sommes desoles.nnvous n'avez pas encore envoye de dm ? retrouvez nous des a present sur messenger &gt; ou via",neutre,autre,basse,False,False,72,non
1460,olympe2022,mais sinon vos pannes à répétitions un dédommagements quand malgré les lettres ar franchement je vais passer chez reef !,2024-09-24 17:57:39+00:00,https://twitter.com/olympe2022/status/1838638946776936958,mais sinon vos pannes a repetitions un dedommagements quand malgre les lettres ar franchement je vais passer chez reef !,negatif,technique,basse,False,True,72,non
3198,FabHendriksen,etape 2 depuis 2 semaines.nmon espace abonné qui n’est tjr pas activé depuis 2 mois donc je ne peux bénéficier d’aucun service alors que j’ai été raccordé à la fibre.nje ne peux meme pas accéder à l’espace de résiliation en ligne.ncomment vous contacter ??,2025-03-31 13:13:32+00:00,https://twitter.com/FabHendriksen/status/1906696365847068955,etape 2 depuis 2 semaines.nmon espace abonne qui n'est tjr pas active depuis 2 mois donc je ne peux beneficier d'aucun service alors que j'ai ete raccorde a la fibre.nje ne peux meme pas acceder a l'espace de resiliation en ligne.ncomment vous contacter ??,positif,fibre,haute,True,False,2,non
1504,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés nestor_ramjim_nnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-09-26 13:52:10+00:00,https://twitter.com/Freebox/status/1839301943228854325,"la messagerie privee x n'est plus disponible, et nous en sommes desoles nestor_ramjim_nnretrouvez-nous des a present sur messenger &gt; nou via",neutre,autre,basse,False,False,72,non
3647,corymbe,freebox bloquée à l'étape 2 que faire ? j'ai déjà débranché et rebranché,2025-06-04 18:00:24+00:00,https://twitter.com/corymbe/status/1930323768976519232,freebox bloquee a l'etape 2 que faire ? j'ai deja debranche et rebranche,neutre,fibre,basse,False,False,72,non
3496,BiwBawflrn,"pas de connexion pendant la moitié du moi de mai (période de partiels, 2 coupure au total, un backup qui ne fonctionne pas et qui grapille le moindre centime sur le dos des étudiants et me rembourse 10 euros sur mon abonnement. merci free.",2025-05-23 03:22:53+00:00,https://twitter.com/BiwBawflrn/status/1925754277336654136,"pas de connexion pendant la moitie du moi de mai (periode de partiels, 2 coupure au total, un backup qui ne fonctionne pas et qui grapille le moindre centime sur le dos des etudiants et me rembourse 10 euros sur mon abonnement. merci free.",positif,réseau,moyenne,False,False,48,non
713,KatsukiSet,les vacances ce passe bien ... plus d'un mois sans internet et des rendez vous où le technicien ne viens même pas...,2024-08-20 04:52:52+00:00,https://twitter.com/KatsukiSet/status/1825757871620939898,les vacances ce passe bien ... plus d'un mois sans internet et des rendez vous ou le technicien ne viens meme pas...,positif,fibre,haute,True,False,2,non
572,Anaaconda13,pire service client,2024-08-09 12:55:59+00:00,https://twitter.com/Anaaconda13/status/1821893186769305610,pire service client,neutre,service,basse,False,False,72,non
1801,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés so3hsbf5nnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-10-08 11:49:21+00:00,https://twitter.com/Freebox/status/1843619688288301395,"la messagerie privee x n'est plus disponible, et nous en sommes desoles so3hsbf5nnretrouvez-nous des a present sur messenger &gt; nou via",neutre,autre,basse,False,False,72,non
333,Freebox,la messagerie x n’est plus disponible. mais je vous propose de nous contacter via messenger &gt; avez également à disposition le 3244 et notre compte instagram.nntony - free,2024-07-29 11:18:51+00:00,https://twitter.com/Freebox/status/1817882475865026607,la messagerie x n'est plus disponible. mais je vous propose de nous contacter via messenger &gt; avez egalement a disposition le 3244 et notre compte instagram.nntony - free,neutre,service,basse,False,False,72,non
2116,ECHASSERY,et allé... encore une coupure territoriale de ...,2024-10-23 22:20:52+00:00,https://twitter.com/ECHASSERY/status/1849214435358814584,et alle... encore une coupure territoriale de ...,neutre,réseau,moyenne,False,False,48,non
1084,TiinoX83,"le forfait freebox révolution light à 29,99 €/mois a changé !nnil devient la série spéciale freebox révolution light à 24,99 €/mois pendant 1 an, puis 29,99 €/mois ! nn",2024-09-06 10:08:28+00:00,https://twitter.com/TiinoX83/status/1831997889628815827,"le forfait freebox revolution light a 29,99 EUR/mois a change !nnil devient la serie speciale freebox revolution light a 24,99 EUR/mois pendant 1 an, puis 29,99 EUR/mois ! nn",neutre,fibre,basse,False,False,72,non
1189,wello007,"impossible d'annuler l'abonnement canal series associe a ma freebox, merci de me contacter par dm pour pouvoir l'annuler, ce n'est pas normal de ne pas pouvoir l'annuler simplement, ca ressemble a un parcours du combattant",2024-09-10 17:39:40+00:00,https://twitter.com/wello007/status/1833560989171663356,"impossible d'annuler l'abonnement canal series associe a ma freebox, merci de me contacter par dm pour pouvoir l'annuler, ce n'est pas normal de ne pas pouvoir l'annuler simplement, ca ressemble a un parcours du combattant",neutre,fibre,basse,False,False,72,non
3181,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nnretrouvez-moi dès à présent sur messenger pour le suivi de cette panne:n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-27 15:28:41+00:00,https://twitter.com/Freebox/status/1905280822589931557,"bonjour,nnla messagerie privee x n'est plus disponible.nnretrouvez-moi des a present sur messenger pour le suivi de cette panne:n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",neutre,technique,basse,False,False,72,non
2351,andokaiii,"3 jours sans internet au 307 av d argenteuil 92270 offre ultra… toujours pas de résolution, les copropriétaires s’impatientent et songent à passer chez orange..",2024-11-08 16:50:44+00:00,https://twitter.com/andokaiii/status/1854929557306085726,"3 jours sans internet au 307 av d argenteuil 92270 offre ultra... toujours pas de resolution, les coproprietaires s'impatientent et songent a passer chez orange..",neutre,internet,haute,True,False,2,non
3587,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger, que nous puissions faire le point sur cette anomalie. n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-06-02 11:12:53+00:00,https://twitter.com/Freebox/status/1929496435176694085,"bonjour,nnla messagerie privee x n'est plus disponible. nretrouvez-moi des a present sur messenger, que nous puissions faire le point sur cette anomalie. n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",positif,autre,basse,False,False,72,non
781,dogue_allemand,"bjr il ne faut pas tomber en panne au mois août, freebox étape 2 bloqué, rdv seulement dans 15jrs,vs remboursez l'abonnement en cas de service indisponible.",2024-08-22 09:06:52+00:00,https://twitter.com/dogue_allemand/status/1826546568180138036,"bjr il ne faut pas tomber en panne au mois aout, freebox etape 2 bloque, rdv seulement dans 15jrs,vs remboursez l'abonnement en cas de service indisponible.",neutre,fibre,basse,False,False,72,non
3081,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nretrouvez-moi dès à présent sur messenger afin que nous puissions faire le point avec vous :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-14 12:27:34+00:00,https://twitter.com/Freebox/status/1900524203310219435,"bonjour,nnla messagerie privee x n'est plus disponible.nretrouvez-moi des a present sur messenger afin que nous puissions faire le point avec vous :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",positif,autre,basse,False,False,72,non
3319,Freebox,"bonjour thomastriger,n nla messagerie x n’est plus disponible. aussi je vous propose de nous contacter via messenger : n nvous avez également à votre disposition : le 3244, votre assistance espace abonné free, et bien sûr notre compte instagram.n nmaxime - free",2025-04-28 11:42:25+00:00,https://twitter.com/Freebox/status/1916820292158021840,"bonjour thomastriger,n nla messagerie x n'est plus disponible. aussi je vous propose de nous contacter via messenger : n nvous avez egalement a votre disposition : le 3244, votre assistance espace abonne free, et bien sur notre compte instagram.n nmaxime - free",positif,service,basse,False,False,72,non
1728,fares38210,c'est normal qu'il faille attendre une semaine pour qu'une serrure d'une porte du point de mutualisation fibre soit réparé un jour ? ça fait une semaine que j'attends que tout ça soit résolu. un technicien s'est déplacé 2 fois et rien n'est fait.,2024-10-04 13:44:29+00:00,https://twitter.com/fares38210/status/1842199113514803506,c'est normal qu'il faille attendre une semaine pour qu'une serrure d'une porte du point de mutualisation fibre soit repare un jour ? ca fait une semaine que j'attends que tout ca soit resolu. un technicien s'est deplace 2 fois et rien n'est fait.,neutre,fibre,haute,True,False,2,non
2608,mathildecmra,"j’avais pas le choix que d’aller chez pour mon emménagement et c’est le pire. nnj’ai pas internet depuis 2 semaines, et je suis en tt 3 fois dans la semaine… nnfranchement 0 ngo voir pour changer d’opérateur",2024-11-25 11:23:07+00:00,https://twitter.com/mathildecmra/status/1861007707571900526,"j'avais pas le choix que d'aller chez pour mon emmenagement et c'est le pire. nnj'ai pas internet depuis 2 semaines, et je suis en tt 3 fois dans la semaine... nnfranchement 0 ngo voir pour changer d'operateur",neutre,internet,basse,False,False,72,non
2857,EliteStrasbourg,"nous sommes un magasin de cuisines équipée qui fonctionne depuis 7 ans à strasbourg. tout a commencé il y a à peu près 3 mois, lorsqu'un commercial de free m'a démarché pour remplacer mon abonnement professionnel chez orange. c'était le début d'un cauchemar.",2024-12-09 10:09:58+00:00,https://twitter.com/EliteStrasbourg/status/1866062727732428848,"nous sommes un magasin de cuisines equipee qui fonctionne depuis 7 ans a strasbourg. tout a commence il y a a peu pres 3 mois, lorsqu'un commercial de free m'a demarche pour remplacer mon abonnement professionnel chez orange. c'etait le debut d'un cauchemar.",positif,facturation,haute,True,False,2,non
95,frigotier59,"bonjour, pas mal de problème de réception chaînes, êtes-vous confronté à divers problèmes ? merci pour votre retour",2024-07-19 17:16:41+00:00,https://twitter.com/frigotier59/status/1814348648827834768,"bonjour, pas mal de probleme de reception chaines, etes-vous confronte a divers problemes ? merci pour votre retour",positif,autre,basse,False,False,72,non
2487,HasnaAtif,bonjour je veux migrer vers la fibre mais l’offre avec réduction n’est apparemment que pour les nouveaux clients. donc pas d’autre choix que de partir chez la concurrence?pour être appelé après pour se voir offrir des reduc ou est la logique,2024-11-18 13:42:35+00:00,https://twitter.com/HasnaAtif/status/1858506088179507698,bonjour je veux migrer vers la fibre mais l'offre avec reduction n'est apparemment que pour les nouveaux clients. donc pas d'autre choix que de partir chez la concurrence?pour etre appele apres pour se voir offrir des reduc ou est la logique,positif,fibre,basse,False,False,72,non
2030,Matts_971,"pareil, l’horreur",2024-10-21 14:30:03+00:00,https://twitter.com/Matts_971/status/1848371173538550267,"pareil, l'horreur",neutre,autre,basse,False,False,72,non
2877,sesng_,on paye la fibre pour avoir une co comme ça ??,2024-12-10 09:34:55+00:00,https://twitter.com/sesng_/status/1866416293865242943,on paye la fibre pour avoir une co comme ca ??,neutre,fibre,basse,False,False,72,non
1040,hicksail,"je me suis fait avoir par , quand on souscrit à un bouquet de chaînes étrangères, c'est par mois civil... si on souscrit le 30, on paie un mois complet pour 2 jours (août) et non pas de date à date.. le service client ne fait rien..",2024-09-04 22:14:15+00:00,https://twitter.com/hicksail/status/1831455762503336390,"je me suis fait avoir par , quand on souscrit a un bouquet de chaines etrangeres, c'est par mois civil... si on souscrit le 30, on paie un mois complet pour 2 jours (aout) et non pas de date a date.. le service client ne fait rien..",neutre,service,basse,False,False,72,non
434,Fell_Apart,bloqué à l'étape 2 sur ma freebox depuis l'orage à strasbourg la..,2024-08-02 13:24:10+00:00,https://twitter.com/Fell_Apart/status/1819363563472920915,bloque a l'etape 2 sur ma freebox depuis l'orage a strasbourg la..,neutre,fibre,basse,False,False,72,non
3581,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger si l'anomalie est toujours d'actualité. n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-06-02 10:50:43+00:00,https://twitter.com/Freebox/status/1929490860225216713,"bonjour,nnla messagerie privee x n'est plus disponible. nretrouvez-moi des a present sur messenger si l'anomalie est toujours d'actualite. n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",positif,autre,basse,False,False,72,non
887,MMazingue,bonjour est-ce que c'est possible de retirer les paramètres bloquant qui empêchent vos utilisateurs d'accéder au site ? merci,2024-08-28 07:41:21+00:00,https://twitter.com/MMazingue/status/1828699376992014546,bonjour est-ce que c'est possible de retirer les parametres bloquant qui empechent vos utilisateurs d'acceder au site ? merci,positif,autre,basse,False,False,72,non
1467,Thaye60,encore une coupure en pleine nuit…vous commencez sérieusement à me faire perdre patience…votre offre est très bien mais pas toujours son fonctionnement…je vais finir par retourner voir les anciens fai…,2024-09-24 23:35:15+00:00,https://twitter.com/Thaye60/status/1838723904115757109,encore une coupure en pleine nuit...vous commencez serieusement a me faire perdre patience...votre offre est tres bien mais pas toujours son fonctionnement...je vais finir par retourner voir les anciens fai...,positif,réseau,moyenne,False,False,48,non
135,mickeul16,"aujourd'hui c'est le itoutageday, et a décidé d'y participer à sa manière, freebox tv out, ainsi que l'authentification pour . c'est crowdstrike qui s'occupe de la sécurité chez vous ?",2024-07-19 18:25:32+00:00,https://twitter.com/mickeul16/status/1814365976307060924,"aujourd'hui c'est le itoutageday, et a decide d'y participer a sa maniere, freebox tv out, ainsi que l'authentification pour . c'est crowdstrike qui s'occupe de la securite chez vous ?",neutre,fibre,basse,False,False,72,non
315,norfair00,bonjour nnserait-il possible de faire quelque chose pour qu’il n’y ai plus de putain de coupure internet à 3h du matin car là ça commence vraiment à me les briser merci,2024-07-29 01:34:59+00:00,https://twitter.com/norfair00/status/1817735538985583013,bonjour nnserait-il possible de faire quelque chose pour qu'il n'y ai plus de putain de coupure internet a 3h du matin car la ca commence vraiment a me les briser merci,positif,réseau,haute,True,False,2,non
2727,TrunksSeiei,"faites en sorte qu'on ai des débits égal ou supérieur a 7gbs en après midi soirée etc c'est mieux avec la ultra ,car le matin oui , les débits sont là , mais des 12h -12h30 passé bah c'est passable , et vers 16h c'est encore plus nul ,merci .",2024-12-03 08:08:48+00:00,https://twitter.com/TrunksSeiei/status/1863857906183032836,"faites en sorte qu'on ai des debits egal ou superieur a 7gbs en apres midi soiree etc c'est mieux avec la ultra ,car le matin oui , les debits sont la , mais des 12h -12h30 passe bah c'est passable , et vers 16h c'est encore plus nul ,merci .",neutre,autre,basse,False,False,72,non
1962,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés olivlilivnnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-10-17 12:11:58+00:00,https://twitter.com/Freebox/status/1846886873320345707,"la messagerie privee x n'est plus disponible, et nous en sommes desoles olivlilivnnretrouvez-nous des a present sur messenger &gt; nou via",neutre,autre,basse,False,False,72,non
1558,zookysan,dites moi ils foutent quoi vos techniciens a longueur de journée pour être obligé d'attendre 15 jours pour un taff qui dure 10 min c'est a dire tirer un file ?,2024-09-28 15:34:33+00:00,https://twitter.com/zookysan/status/1840052483936120961,dites moi ils foutent quoi vos techniciens a longueur de journee pour etre oblige d'attendre 15 jours pour un taff qui dure 10 min c'est a dire tirer un file ?,neutre,fibre,basse,False,False,72,non
3124,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger que l'on fasse le point sur l'envoi des équipements :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-20 10:11:41+00:00,https://twitter.com/Freebox/status/1902664332191949286,"bonjour,nnla messagerie privee x n'est plus disponible. nretrouvez-moi des a present sur messenger que l'on fasse le point sur l'envoi des equipements :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",positif,autre,basse,False,False,72,non
1035,vulodex,"hello, ncela fait 5 jours que je n’ai plus internet.net je n’ai aucune information sur le problème ni une date de résolution.ncomme je n’arrive pas avoir d’information du support, je passe par les réseaux !!",2024-09-04 17:34:12+00:00,https://twitter.com/vulodex/status/1831385287907491908,"hello, ncela fait 5 jours que je n'ai plus internet.net je n'ai aucune information sur le probleme ni une date de resolution.ncomme je n'arrive pas avoir d'information du support, je passe par les reseaux !!",neutre,service,haute,True,False,2,non
295,JR_Miel,bonjour j'ai un code erreur de lecture 1330 avec l'application oqee sur ma télé lg.nje ne trouve rien dans votre site concernant ce code d'erreur.,2024-07-27 16:16:25+00:00,https://twitter.com/JR_Miel/status/1817232584272748736,bonjour j'ai un code erreur de lecture 1330 avec l'application oqee sur ma tele lg.nje ne trouve rien dans votre site concernant ce code d'erreur.,neutre,technique,moyenne,False,False,48,non
1447,louinas01,jamais présent quand on a besoin d’eux !!,2024-09-24 10:51:57+00:00,https://twitter.com/louinas01/status/1838531812848463874,jamais present quand on a besoin d'eux !!,neutre,autre,basse,False,False,72,non
1808,jras_63,"chez free, on résout les problèmes en un clin d’œil : on vous explique que c’est toujours la faute de l’opérateur historique ! serviceclientpremium problèmepasrésolunn",2024-10-08 12:21:29+00:00,https://twitter.com/jras_63/status/1843627776680624301,"chez free, on resout les problemes en un clin d'oeil : on vous explique que c'est toujours la faute de l'operateur historique ! serviceclientpremium problemepasresolunn",neutre,service,basse,False,False,72,non
283,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés عماد. nnretrouvez-moi dès à présent sur messengern sommes également disponibles via d'autres canauxn – free",2024-07-25 09:49:34+00:00,https://twitter.com/Freebox/status/1816410456740807039,"la messagerie privee x n'est plus disponible, et nous en sommes desoles `md. nnretrouvez-moi des a present sur messengern sommes egalement disponibles via d'autres canauxn - free",neutre,autre,basse,False,False,72,non
2489,beng75018,nous constatons qu'un ticket d'incident à été ouvert du 31/10 au 19/11 (17 jours) y a comme un problème de math non ?,2024-11-18 16:33:59+00:00,https://twitter.com/beng75018/status/1858549223144202659,nous constatons qu'un ticket d'incident a ete ouvert du 31/10 au 19/11 (17 jours) y a comme un probleme de math non ?,neutre,autre,basse,False,False,72,non
2674,VinGasoil31,"c’est plus drôle la, à ce jour cela fait une semaine que j’ai pas internet chez moi, comment on fait maintenant ??",2024-11-29 08:11:43+00:00,https://twitter.com/VinGasoil31/status/1862409088820195490,"c'est plus drole la, a ce jour cela fait une semaine que j'ai pas internet chez moi, comment on fait maintenant ??",neutre,internet,haute,True,False,2,non
1511,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés thelma__eleanornnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-09-26 15:50:58+00:00,https://twitter.com/Freebox/status/1839331841280487595,"la messagerie privee x n'est plus disponible, et nous en sommes desoles thelma__eleanornnretrouvez-nous des a present sur messenger &gt; nou via",neutre,autre,basse,False,False,72,non
