tweet_id,author,text,date,url,sentiment,category,priority,is_urgent,needs_response,estimated_resolution_time
4,Freebox,"rt : disponible sur le canal 101 avec les freebox compatibles, pop, delta devialet &amp; mini4k !n",2021-06-11 13:04:09+00:00,https://twitter.com/Freebox/status/1403337257571004417,neutral,autre,basse,False,True,15
1546,juke_jukie,"payer 50€/mois pour avoir la fibre optique et avoir ce résultat sur chaque chaîne, c’est comment ? en journée quasi pas de pb mais le soir c’est tout autre chose … dsl de regarder en même temps que tout le monde - vs aussi ça fait ça ?",2024-09-27 20:06:30+00:00,https://twitter.com/juke_jukie/status/1839758534063308991,neutral,question,moyenne,False,True,15
1227,Aadaam213,c’est normal tout les soirs coupure de fibre à la même heure? 50€ pour ça ? gluant,2024-09-12 22:22:47+00:00,https://twitter.com/Aadaam213/status/1834357012341076189,neutral,question,basse,False,True,7
3321,rastakarai,on a un problème de box tv depuis hier soir. les redémarrages/débranchages ne changent rien.nservice mobile et fibre sont ok. vous pouvez m'aider ?,2025-04-29 08:59:23+00:00,https://twitter.com/rastakarai/status/1917141651073417564,negative,question,haute,True,True,22
457,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés. nnsi c'est toujours d'actualité retrouvez-moi dès à présent sur messenger :n nnou via – free",2024-08-05 11:53:55+00:00,https://twitter.com/Freebox/status/1820428016733806915,neutral,autre,basse,False,True,15
575,Matveey2,"comment vous contacter ? tout me renvoie vers mon menu assistance freebox mais depuis mon déménagement, je n'ai aucun numéro de contact dedans ni accès à la moindre messagerie. j'aimerai connaître les raisons de tels délais sur la mise en place de ma connexion. merci.",2024-08-09 15:28:44+00:00,https://twitter.com/Matveey2/status/1821931628031046133,positive,compliment,moyenne,False,False,5
448,KuroKawo7,bonjour je voulais savoir pourquoi depuis quelques semaines le réseau free ne fonctionne pas correctement ? je suis sous 4g et personne avec sa bug. j’essaye de vous joindre mais rien.,2024-08-04 21:10:11+00:00,https://twitter.com/KuroKawo7/status/1820205618659303432,negative,réseau,haute,True,True,135
1757,fight_nhl,hey freebox un débit de 1.70 mbit/s en téléchargement pour 32€/mois en fibre c'est normal ? nje suis sur tarbes (65000),2024-10-06 08:24:55+00:00,https://twitter.com/fight_nhl/status/1842843465383624759,neutral,question,basse,False,True,7
287,Cloxywkkkkk,we c’est sale quand je joue j’ai 20 ms alors que je suis fibre câble plus sa m’enlève le jeu sa me met connexion modifier chaque fois je vais aller chez bouygue hyn,2024-07-26 18:35:56+00:00,https://twitter.com/Cloxywkkkkk/status/1816905306603180411,neutral,question,basse,False,True,7
2131,xLiveYourDreamx,"vous me faites péter mon crâne sérieux, des pannes tout les jours, toutes les semaines des rdv avec des techniciens qui sont annuler ... vous jouez à quoi sérieux ?",2024-10-24 13:58:56+00:00,https://twitter.com/xLiveYourDreamx/status/1849450508336894027,negative,technique,haute,True,True,90
1488,IamSoGentille,svp svp,2024-09-26 06:47:51+00:00,https://twitter.com/IamSoGentille/status/1839195161932284247,neutral,autre,basse,False,True,15
1152,perso_nono,ral bol toutes les nuits pas de fibre ni de portable cela a commencé depuis le 7 juillet pour et quand j'appelle free c'est normal pour eux réparation en cours et toujours aucune remise et geste commercial secteur oise !!,2024-09-10 06:08:52+00:00,https://twitter.com/perso_nono/status/1833387145907646774,positive,compliment,basse,False,False,2
2860,EliteStrasbourg,"dès le départ, j'ai précisé que mon abonnement devait être professionnel. le commercial m'a assuré à plusieurs reprises que c'était le cas. pourtant, il n'a même pas demandé le nom ou le numéro de mon entreprise. j'aurais dû me méfier...",2024-12-09 10:43:43+00:00,https://twitter.com/EliteStrasbourg/status/1866071219595887092,positive,abonnement,basse,False,True,15
2650,BetweenTimein,"pas de service depuis deux semaines, manque de solution de votre part! le service client est à pleurer!!",2024-11-27 09:35:01+00:00,https://twitter.com/BetweenTimein/status/1861705275482296791,neutral,autre,basse,False,True,15
3348,_Mittico,"s'il vous plaît , pouvez vous m'installer la fibre, je suis le seul dans mon quartier a ne pas l'avoir",2025-05-05 10:53:21+00:00,https://twitter.com/_Mittico/status/1919344662759817378,neutral,autre,basse,False,True,15
105,Fab_LCL,idem les trois quarts des chaînes écran noir ou image figée.,2024-07-19 17:39:15+00:00,https://twitter.com/Fab_LCL/status/1814354329827991701,neutral,autre,basse,False,True,15
1717,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés. nnvous n'avez pas encore envoyé de dm ? retrouvez-moi dès à présent sur messenger &gt; ou via",2024-10-04 07:22:45+00:00,https://twitter.com/Freebox/status/1842103046756618445,neutral,question,basse,False,True,7
3472,vitox63,6 jours sans internet !ncommencez par là !n20 ans chez free je n'ai jamais vu ça !,2025-05-21 13:22:45+00:00,https://twitter.com/vitox63/status/1925180464945414589,neutral,autre,basse,False,True,15
1040,hicksail,"je me suis fait avoir par , quand on souscrit à un bouquet de chaînes étrangères, c'est par mois civil... si on souscrit le 30, on paie un mois complet pour 2 jours (août) et non pas de date à date.. le service client ne fait rien..",2024-09-04 22:14:15+00:00,https://twitter.com/hicksail/status/1831455762503336390,neutral,question,basse,False,True,7
1519,turk94120,"bonjour free , plus d un mois.pour une création d ouverture de ligne fibre c est pas un peu long ?",2024-09-27 04:40:11+00:00,https://twitter.com/turk94120/status/1839525421072716211,neutral,question,basse,False,True,7
542,carmelasopraano,"bonjour, est-il possible d’être rappelé ? où sommes nous obligé d’aller à la concurrence ?",2024-08-08 09:34:24+00:00,https://twitter.com/carmelasopraano/status/1821480067106488828,neutral,question,basse,False,True,7
1113,Gears4Gamers,panne chez ? (fibre avec la ultra ) vous aussi ?,2024-09-07 22:07:51+00:00,https://twitter.com/Gears4Gamers/status/1832541316456046596,negative,technique,haute,True,True,90
3584,Freebox,"bonjour,nnla messagerie privée x n’est plus disponiblenretrouvez-moi dès à présent sur messenger si votre anomalie de réseau 5g est toujours présente :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-06-02 11:04:43+00:00,https://twitter.com/Freebox/status/1929494379787338129,neutral,réseau,basse,False,True,45
3096,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger pour qu'on puisse faire le point :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-18 08:35:18+00:00,https://twitter.com/Freebox/status/1901915303828763108,neutral,autre,basse,False,True,15
2888,DeAngelisMike1,"je vais les quitter dans peu de tempsndepuis que j'ai la fibre, j'ai des caméras qui ne fonctionnent plus, ils parlent justement de réseau wifi instable, c'est sans arrêt, donc pas de connexion",2024-12-10 17:55:22+00:00,https://twitter.com/DeAngelisMike1/status/1866542234885111851,neutral,réseau,basse,False,True,45
2500,CShabyne,"bonjour , j'ai aussi un problème. la semaine dernière le technicien était venu et ça recommence aujourd'hui. le problème de free est de choper un conseiller.",2024-11-19 12:52:36+00:00,https://twitter.com/CShabyne/status/1858855899332272396,negative,autre,haute,True,True,45
3100,Marie_Nette7810,"plus d'internet, de box etc depuis 1 semaine car qqn de la résidence s'est amusé à sectionner des câbles, à démonter les branchements et le coffret ... je sias que c'est pas la faute directement de mais j'espère avoir un petit dédommagement quand même en espérant qu'1",2025-03-18 11:26:22+00:00,https://twitter.com/Marie_Nette7810/status/1901958350704705646,neutral,question,basse,False,True,7
679,Wrm_Strm,"j'ai du prendre rendez vous avec un technicien pour ma part ,on verra ce que cela donne mardi",2024-08-18 12:07:07+00:00,https://twitter.com/Wrm_Strm/status/1825142379159965985,neutral,autre,basse,False,True,15
1414,alex100dre_,deja rétablissez internet a la maison parce que ya rien qui fonctionne on paye pour que ca ne fonctionne pas vous êtes vraiment des tdc,2024-09-21 14:38:07+00:00,https://twitter.com/alex100dre_/status/1837501566779035724,neutral,autre,basse,False,True,15
1358,Freebox,"désolé pour notre temps de réponse nla messagerie privée x n’est plus disponible, et nous en sommes désolés. nvous n'avez pas encore envoyé de dm ? retrouvez-moi dès à présent sur messenger &gt; ou via",2024-09-19 07:22:12+00:00,https://twitter.com/Freebox/status/1836667088447877315,neutral,question,basse,False,True,7
2770,Sophie01371,que doit on renvoyer comme cordon lors d'une résiliation ? impossible de trouver l'info,2024-12-04 13:20:09+00:00,https://twitter.com/Sophie01371/status/1864298648772677917,neutral,question,basse,False,True,7
471,kate31400560,"déménagement anticipé, prise de rdv effectué et 10 jours plus tard aucune connexion. geste commercial de free : 0, aucune proposition d’accès via une clé 4g. des rdv non honorés, …. nseule proposition : augmenter mes forfaits . ce qui ne va pas résoudre mon problème",2024-08-05 18:49:40+00:00,https://twitter.com/kate31400560/status/1820532642342924617,neutral,abonnement,haute,True,True,45
1705,Killua6670,"je sais pas toi mais moi genre parfois ma co elle se coupe 5 sec puis revient et ca chaque jour je comprend pas, j'etais chez orange et j'ai jamais eu de probleme",2024-10-03 22:21:31+00:00,https://twitter.com/Killua6670/status/1841966841859584073,neutral,autre,basse,False,True,15
2146,Obonok1,j’ai besoin d’un renseignement en mp,2024-10-25 06:53:52+00:00,https://twitter.com/Obonok1/status/1849705924719436061,neutral,autre,basse,False,True,15
492,JesuisLudgui,"nbonjour,nnsi vous n'êtes pas capable d'avoir un vrai service d'assistance qui règle les problèmes de vos clients, il faut le dire .nplus de 15 appels, un problème qui dure depuis 1 mois et on me rabâche toujours la même chose quand je vous appel.",2024-08-06 17:33:25+00:00,https://twitter.com/JesuisLudgui/status/1820875839392845865,negative,question,haute,True,True,22
307,PatGoj,"très déçue du service client . n2 ans difficiles sur mon adsl: faible débit, interruptions répétées de plusieurs jours, jamais aucun geste commercial. et maintenant me facture plus de 40 euro ma résiliation pour une ligne qui n'a jamais fonctionné comme promis !",2024-07-28 19:31:06+00:00,https://twitter.com/PatGoj/status/1817643966269206941,positive,facturation,basse,False,True,15
2158,MichaelKael14,"panne fibre chez sur le 54 depuis deux bonnes heures .nles prix de la fibre, eux, ne sont pas en panne !",2024-10-25 16:17:59+00:00,https://twitter.com/MichaelKael14/status/1849847885916963324,negative,facturation,haute,True,True,45
1672,jajadddhn,plus internet depuis bientôt 24h en haute savoie ?? qu’est ce qu’il se passe ?,2024-10-03 09:51:11+00:00,https://twitter.com/jajadddhn/status/1841778014067028382,neutral,question,basse,False,True,7
2235,TiinoX83,"bon , il serait temps de sortir une box 5g illimitée ! nnune box 4g+ avec 250 go par mois, ce n’est pas terrible, surtout comparé aux concurrents …",2024-11-02 20:18:04+00:00,https://twitter.com/TiinoX83/status/1852807407694491923,neutral,autre,basse,False,True,15
2752,RomainMad,"dites , ça vous embêtes pas de vendre un contrôle du direct que l'on ne peut pas contrôler parce que tf1 paye pour m'imposer ses pubs ?? blackmirror",2024-12-03 19:10:53+00:00,https://twitter.com/RomainMad/status/1864024526322831402,neutral,question,basse,False,True,7
2105,PEREZ98676707,"impossible de joindre l'assistance freebox désormais je pense depuis quelques semaines alors, free mobile déjà à éviter absolument, maintenant avec la freebox ils commencent à ne plus vouloir de clients, bientôt de retour chez orange ou sosh au final même pour la freebox",2024-10-23 11:41:55+00:00,https://twitter.com/PEREZ98676707/status/1849053637042979177,neutral,autre,basse,False,True,15
3306,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nsi votre demande n'est toujours pas prise en charge, retrouvez-moi dès à présent sur messenger :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-04-17 14:15:13+00:00,https://twitter.com/Freebox/status/1912872482350027029,neutral,autre,basse,False,True,15
748,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés spirionwebnnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-08-21 09:30:02+00:00,https://twitter.com/Freebox/status/1826190012079051103,neutral,autre,basse,False,True,15
3517,Crazizou,: plus de fibre depuis le 03/05 malgré le passage d’un technicien et toujours aucune info … vous tenez informé les clients parfois ?? la j’attends qu’un miracle se produise ou bien ??,2025-05-26 20:04:58+00:00,https://twitter.com/Crazizou/status/1927093625009193468,neutral,question,basse,False,True,7
2134,Lemateurdabimes,et voilà encore un debranchage de ma fibre et le sav qui répond pas. n3 fois en un mois,2024-10-24 16:31:05+00:00,https://twitter.com/Lemateurdabimes/status/1849488797966238136,neutral,autre,basse,False,True,15
2847,flav_gltr_404,problème avec des led qui clignote de mon coté ‍️,2024-12-07 18:00:28+00:00,https://twitter.com/flav_gltr_404/status/1865456355244470355,negative,autre,haute,True,True,45
589,FRAziat,"bonjour, les rdv pour installer la fibre c'est en combien de temps ? j'ai la fibre disponible dans le quartier et j'ai besoin de m'organiser ...nfibre free disponible.",2024-08-10 15:03:34+00:00,https://twitter.com/FRAziat/status/1822287682988323277,neutral,question,basse,False,True,7
494,marcodu17,quand on voi la vitesse de votre sav plu d'internet depuis le 2 août rendez-vous pas avant le 17 août pas de possibilité avant alors question rapidité on en reparlera bande de guignol,2024-08-06 17:56:54+00:00,https://twitter.com/marcodu17/status/1820881751306350827,neutral,question,moyenne,False,True,15
619,MHW2007,problème de box en plein été depuis 3 jours et on te donne un rdv le 27/08 quid du télé travail et autres utilités de cette box ...etc ... grrrrr aucune autre solution proposée,2024-08-13 08:30:12+00:00,https://twitter.com/MHW2007/status/1823275849497350150,negative,autre,haute,True,True,45
776,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés acursedpumpkinnnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-08-22 08:05:09+00:00,https://twitter.com/Freebox/status/1826531039746855004,neutral,autre,basse,False,True,15
182,mattspears83,"hello ! on n’a plus de wifi … malgré un reboot, la box reste bloquée en étape 6 nque faire ? non n’arrive pas à se connecter à notre compte client non plus (sur le net ou sur l’appli !)n free freebox",2024-07-19 19:02:44+00:00,https://twitter.com/mattspears83/status/1814375336324329737,neutral,question,critique,True,True,30
302,GaranceAmarante,je suis chez free mais c'est quoi max ?,2024-07-28 10:16:58+00:00,https://twitter.com/GaranceAmarante/status/1817504514250834364,neutral,question,basse,False,True,7
1759,seb_al,"nnchez free, tout pour attirer de nouveaux clients; rien pour les conserver.nnouvelle box internet = frais de migration et abonnement à plein tarif !",2024-10-06 15:22:50+00:00,https://twitter.com/seb_al/status/1842948636969472094,neutral,abonnement,basse,False,True,15
1185,vicochips93,"entre 14h et 16h (10j après) toujours personne, aucune nouvelles du technicien, le support qui n’a aucun moyen de contact avec ses techniciens me dit d’attendre demain nnptet j’ai pris rendez vous en 2034 on sait pas nnmerci !",2024-09-10 14:43:49+00:00,https://twitter.com/vicochips93/status/1833516735510589608,positive,compliment,basse,False,False,2
980,sk4zz__,reparez le problème de wifi sur la fibre jvais serrer,2024-09-02 23:28:57+00:00,https://twitter.com/sk4zz__/status/1830749786498015533,negative,autre,haute,True,True,45
163,liloun67,help free plis d'internet et impossible de vous joindre par téléphone ️,2024-07-19 18:35:16+00:00,https://twitter.com/liloun67/status/1814368425491222821,neutral,autre,basse,False,True,15
1949,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés mallozhruznnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-10-17 07:04:10+00:00,https://twitter.com/Freebox/status/1846809410502320309,neutral,autre,basse,False,True,15
2279,4SteakDOhuse,désolé free mais ça va partir chez eux wtf,2024-11-05 12:20:07+00:00,https://twitter.com/4SteakDOhuse/status/1853774292925771891,neutral,autre,basse,False,True,15
1930,sandrajoudi83,"moi qui attends en bas de chez moi pour que le technicien puisse voir ce qui bug, il aurait dû être là y’a 20 min",2024-10-16 07:29:53+00:00,https://twitter.com/sandrajoudi83/status/1846453497245364230,negative,technique,haute,True,True,90
1613,BrunoBevil28146,", est-ce votre standard de service ? combien de temps vos clients doivent-ils attendre pour recevoir ce qu'ils paient ? j'attends une réponse et une solution concrète. fbx32934554",2024-10-01 18:47:38+00:00,https://twitter.com/BrunoBevil28146/status/1841188239165608140,neutral,question,basse,False,True,7
1807,mallozhruz,"ca faisait longtemps que ca n'était pas arrivé, mais la perte de synchro et blocage en etape 3 sur la ligne après plusieurs anomalies ces derniers jours, ca exaspèrenticket ouvert, mais technicien centre d'appel totalement malpoli.",2024-10-08 12:05:32+00:00,https://twitter.com/mallozhruz/status/1843623763201413306,neutral,autre,basse,False,True,15
2118,vicofaria73a,"hello je me demandais cette freebox ultra, elle est sans coupure internet tous les soirs de minuit à 5 heures ? comme c'est écrit comme un air de jamais vu",2024-10-23 23:02:39+00:00,https://twitter.com/vicofaria73a/status/1849224950856499438,neutral,question,basse,False,True,7
3244,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nretrouvez-moi dès à présent sur messenger pour que nous puissions faire un point :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-04-08 08:11:14+00:00,https://twitter.com/Freebox/status/1909519388442595589,neutral,autre,basse,False,True,15
2244,caloux77,bonjour nje n'arrive pas a vous contacternj'aurais besoin d'informations svp,2024-11-03 09:47:24+00:00,https://twitter.com/caloux77/status/1853011086431166927,neutral,autre,basse,False,True,15
909,Gogtamaru,la même avec la mini 4k,2024-08-28 23:02:27+00:00,https://twitter.com/Gogtamaru/status/1828931178717462567,neutral,autre,basse,False,True,15
2113,JuskoBDM,pourquoi je ne peux pas voir le match du lille sur alors que j'ai la chaine avec la freebox ultra ??,2024-10-23 19:11:02+00:00,https://twitter.com/JuskoBDM/status/1849166662500766130,neutral,question,basse,False,True,7
2397,DampsTiti6146,plus internet de 25 jour. n,2024-11-13 09:53:26+00:00,https://twitter.com/DampsTiti6146/status/1856636482385055816,neutral,autre,basse,False,True,15
1651,lingzhefu,"des coupures internet quotidiennes et pas d’assistance, dois-je aller chez orange ?",2024-10-02 19:17:39+00:00,https://twitter.com/lingzhefu/status/1841558181811527808,neutral,question,basse,False,True,7
944,RareProject,"très déçu de free. un technicien incompétent a échoué à installer la fibre chez moi. il n'a pas réussi à tirer le cable optique par la gaine dans le mur, par où passe pourtant déjà le cable téléphonique. je songe sérieusement à passer à la concurrence.",2024-08-31 10:33:30+00:00,https://twitter.com/RareProject/status/1829829861701042378,neutral,question,basse,False,True,7
3642,Twim7872,panne de fibre depuis ce matin dans la sarthe ... hier déjà ! vous en êtes où de la résolution ?,2025-06-04 14:55:03+00:00,https://twitter.com/Twim7872/status/1930277124574773711,negative,technique,haute,True,True,90
370,Okamiwolf3,on as des nouvelle des autres département mais quand et t'il des réparations à st orens de gameville ? '-',2024-07-30 07:55:16+00:00,https://twitter.com/Okamiwolf3/status/1818193629145391569,neutral,question,basse,False,True,7
1047,Ving_blast,ggs la mission pasdefibrepourkebmapime est un succès. la prochaine fois faut louer un taupiqueur pour faire passer les câbles. ncordialement la secrétaire de kenma nping_blast,2024-09-05 10:16:42+00:00,https://twitter.com/Ving_blast/status/1831637575108342086,neutral,autre,basse,False,True,15
1055,Gogtamaru,"une semaine pour interagir, vous êtes bien connectés chez vous-même, y a 0 doute",2024-09-05 15:14:15+00:00,https://twitter.com/Gogtamaru/status/1831712456046993857,neutral,autre,basse,False,True,15
3646,faraaaaaah_gh,il faut faire quoi pour vous avoir au téléhone ? free proxi de massy qui ne répond pas par message et nous en attendant la box ne marche plus et c’est la seconde fois en 1 mois,2025-06-04 17:01:02+00:00,https://twitter.com/faraaaaaah_gh/status/1930308828374962629,neutral,question,basse,False,True,7
754,ArkaneFr,"les pires… vivement le mois prochain que je parte… que des déconnexions quotidiennes qui durent plusieurs heures sans raison ou sans être prévenu… des authentifications à la box impossibles, des reboots de box sans raison.. top pour bosser en bonne condition…",2024-08-21 14:33:14+00:00,https://twitter.com/ArkaneFr/status/1826266315084222578,neutral,autre,basse,False,True,15
2569,TheProdigy_ALX6,alors j'ai un problème de fibre depuis vendredi dernier à cause d'un câbles arraché et veut rien faire et on sait pas quand le problème sera réglé car quand tu les appelle il te mette en attente et si tu insiste trop il bloque ton numéro ? reste chez orange ou bouygues,2024-11-22 15:28:57+00:00,https://twitter.com/TheProdigy_ALX6/status/1859982408051003525,negative,question,haute,True,True,22
2159,stephanie_srl,"bonjour impossible de se connecter au site aujourd’hui, soit disant que l’identifiant ou le mot de passe est incorrect. impossible puisqu’enregistré dans mon browser, qui remplit automatiquement ces champs. que se passe t’il ?",2024-10-25 16:50:34+00:00,https://twitter.com/stephanie_srl/status/1849856087534772487,neutral,question,basse,False,True,7
1522,scrchglt,ma wifi ne fonctionne pas depuis ce matin,2024-09-27 08:25:50+00:00,https://twitter.com/scrchglt/status/1839582206030705139,neutral,autre,basse,False,True,15
2673,zzzzzzzzzzzxd,mon réseau ne marche plus bande d'incapables,2024-11-29 00:09:27+00:00,https://twitter.com/zzzzzzzzzzzxd/status/1862287721563074698,neutral,réseau,basse,False,True,45
1712,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés tivixfnnnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-10-04 07:05:26+00:00,https://twitter.com/Freebox/status/1842098687717073229,neutral,autre,basse,False,True,15
2784,ReneMatzuzzi,dis donc je viens de prendre la freebox ultra et je n'ai pas le wifi 7 comment cela se fait ?,2024-12-04 20:05:05+00:00,https://twitter.com/ReneMatzuzzi/status/1864400555533123664,neutral,question,moyenne,False,True,15
1167,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés confifoot1. nnretrouvez-moi dès à présent sur messengern sommes également disponibles via d'autres canauxn – free",2024-09-10 07:54:22+00:00,https://twitter.com/Freebox/status/1833413692806877403,neutral,autre,basse,False,True,15
775,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés _zxldannretrouvez-nous dès à présent sur messenger &gt; nou via",2024-08-22 08:04:33+00:00,https://twitter.com/Freebox/status/1826530885581070549,neutral,autre,basse,False,True,15
1926,667_mehdi,c’est quoi ce bordel encore la régler le bug on paye nous,2024-10-16 00:12:04+00:00,https://twitter.com/667_mehdi/status/1846343314867417443,negative,technique,haute,True,True,90
629,Mab_Nod,vous puez la merde plus rien marche,2024-08-13 23:37:01+00:00,https://twitter.com/Mab_Nod/status/1823504059497664832,neutral,autre,critique,True,True,60
308,AnthoOL34,"j'ai un abonnement canal souscris via ma box, impossible de me connecter sur l'application mycanal et vos deux services se renvoient la balle...nnça commence à bien me gonfler votre histoire.",2024-07-28 20:11:27+00:00,https://twitter.com/AnthoOL34/status/1817654120893059482,neutral,abonnement,basse,False,True,15
1191,christinetaffo1,"entre l’attente et une personne qui doit me mettre en relation avec un technicien, la communication est coupée au bout de 10mn sous prétexte qu’il y a trop d’appels net maintenant injoignables !! insupportable !!",2024-09-10 17:46:53+00:00,https://twitter.com/christinetaffo1/status/1833562807184347537,neutral,autre,basse,False,True,15
573,oleanbu,"bonjour, un montant supplémentaire m'a été facturé ce mois-ci pour un abonnement canal+ auquel je ne me suis pas inscrit. je n'ai reçu aucun email ni aucun avertissement à ce sujet. c'est injuste et je devrais être remboursé.",2024-08-09 13:49:19+00:00,https://twitter.com/oleanbu/status/1821906606889824277,neutral,abonnement,basse,False,True,15
1865,VallooValloo,je sens que je vais changer de fai moi...,2024-10-11 20:03:50+00:00,https://twitter.com/VallooValloo/status/1844831292602630488,neutral,autre,basse,False,True,15
1639,BGoulotte,que notre maître saint xavier écoute ma prière et l’applique aussi chez et toutes ses entités,2024-10-02 17:49:18+00:00,https://twitter.com/BGoulotte/status/1841535946753507588,neutral,autre,basse,False,True,15
3751,MartinVine52691,freebox c'est quoi ce truc ?,2025-06-16 19:09:41+00:00,https://twitter.com/MartinVine52691/status/1934689855667097623,neutral,question,basse,False,True,7
181,5atuurn_,"moi c’est juste les chaînes, le wifi fonctionne encore chez moi mais c’est vrai que c’est relou a mort là",2024-07-19 18:48:24+00:00,https://twitter.com/5atuurn_/status/1814371729541644775,neutral,autre,basse,False,True,15
3347,GamesSpirit_,1 mois sans internet. free qui te balade par téléphone et incapable de te donner des vrai info. je suis en partage de co mais on capte super mal a l'intérieur. super pratique pour un mec qui bosse chez lui...,2025-05-05 10:48:17+00:00,https://twitter.com/GamesSpirit_/status/1919343387485827137,positive,autre,basse,False,True,15
3055,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nnsi votre incident est toujours d'actualité, retrouvez-moi dès à présent sur messenger :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-10 13:45:04+00:00,https://twitter.com/Freebox/status/1899094152450617714,neutral,autre,basse,False,True,15
940,sylvain8783,vous feriez mieux d'investir pour améliorer votre réseau bien pourri et votre sav bien médiocre.,2024-08-30 20:37:40+00:00,https://twitter.com/sylvain8783/status/1829619518425219083,neutral,réseau,basse,False,True,45
518,DiocanP83415,vous pouvez arrêter de m'envoyer des messages de retourner votre équipement ? est déjà arrivé chez vous le 02/08. vous l'avez reçu est signé ma lettre recommandée. arrêtez !,2024-08-07 16:20:42+00:00,https://twitter.com/DiocanP83415/status/1821219930940784804,neutral,question,basse,False,True,7
3189,Free_1337,1/2 [refarming lte 900] nos équipes techniques procèdent actuellement à l'évolution de notre réseau mobile pour vous offrir des débits 4g plus rapides. la bande de fréquence 900 mhz (b8) bénéficie d'une restructuration complète de nos équipements et sera également disponible en 4g.,2025-03-28 13:09:28+00:00,https://twitter.com/Free_1337/status/1905608175115796962,neutral,réseau,basse,False,True,45
515,Meteor35000,"bonjour, sur mon player j'ai actualisé mes droits mais je ne vois toujours pas les programmes des chaînes 109 à 112 malgré mon abonnement à celles-ci. par contre, j'ai bien les chaînes canal + . pouvez-vous m'aider ?",2024-08-07 11:50:20+00:00,https://twitter.com/Meteor35000/status/1821151887808151592,neutral,abonnement,moyenne,False,True,30
2874,Berzekiel,"bonjour, je souhaiterais annuler mon inscription freebox car je déménage dans une semaine et je n’ai toujours pas de rendez-vous…nj’appelle le 1044 et le 3244 mais aucune réponse",2024-12-10 08:41:19+00:00,https://twitter.com/Berzekiel/status/1866402803498762373,negative,autre,basse,False,True,15
657,magali0875,coucou. depuis ce matin plus de wifi. la free reste bloquée sur étape 4. on me dit que c une panne générale et que l'intervention se fait a distance..bien sûr..veille de week-end. on en parle ??,2024-08-16 17:06:41+00:00,https://twitter.com/magali0875/status/1824492991345521150,negative,technique,critique,True,True,120
3039,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger si vos services ne sont pas rétablis :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-06 10:47:48+00:00,https://twitter.com/Freebox/status/1897599990555410685,neutral,autre,basse,False,True,15
2992,free,ça se voit qu'ils ne la connaissent pas,2025-02-24 10:02:52+00:00,https://twitter.com/free/status/1893964807537066095,neutral,autre,basse,False,True,15
647,yannickg1975,bonjour .nmaj 1.5.9 installée aujourd'hui. je crois qu'il y a comme un problème. le cec ne fonctionne plus non plus.n,2024-08-16 08:03:00+00:00,https://twitter.com/yannickg1975/status/1824356169395130431,negative,autre,haute,True,True,45
2296,na66765,pardon ? n- j'ai dû attendre casi un mois pour être raccordén- une fois raccorder j'ai internet pendant 3 jours et de nouveau une coupure. je décide donc de me rétracter en appelant le 3244 nn(1/1),2024-11-05 20:15:11+00:00,https://twitter.com/na66765/status/1853893845081043303,neutral,question,basse,False,True,7
3440,Cyberchaum,"bonjour, depuis hier soir 22h45 env, je n'ai plus de fibre sur ma freebox dans le secteur de malemort 19360. il s'agit d'un pb secteur. free proxy répond dans le vague, aucun délai... une 20ène de signalement dans le quartier . ,",2025-05-19 13:42:35+00:00,https://twitter.com/Cyberchaum/status/1924460679764812269,neutral,réseau,basse,False,True,45
2774,mariebvlt,"y a pas moyen de les avoir au tel ça va me rendre dingue, 3 semaines que j’essaye de résilier mon abonnement on me répond jamais au téléphone !",2024-12-04 16:08:21+00:00,https://twitter.com/mariebvlt/status/1864340975545364510,neutral,abonnement,basse,False,True,15
1024,khayfn_,wsh faite qlq chose vrmt ça le fait à tout le monde wsh,2024-09-04 11:33:54+00:00,https://twitter.com/khayfn_/status/1831294615997026532,neutral,autre,basse,False,True,15
